,text,sentiment
656,sesuai desktipsi..barang nya bagus..,isi ini ya ges (positive/neutral/negative)
657,"Barang oke... Sdh dicoba memuaskan,  hanya pengiriman nya kenapa pakai pos.? Agak lama sampainya",isi ini ya ges (positive/neutral/negative)
658,"bagus,istri puas",isi ini ya ges (positive/neutral/negative)
659,"mantap kali, packing nya jg rapi tak tambah 5 lagi ⭐⭐⭐⭐⭐",isi ini ya ges (positive/neutral/negative)
660,"so far so good,usb nya ternyata blm bisa utk video. garansi nya mudah2an memang 5 th,overall good lah",isi ini ya ges (positive/neutral/negative)
661,Packingnya OK.. Barang smp dgn selamat.. Hrg murah.. Thx Lazada..,isi ini ya ges (positive/neutral/negative)
662,"Sangat membantu pekerjaan sy utk meeting interpentansi dgn karyawan dan training dn vendor lain..dan ada flashdisknya yg sngat berguna utk menyimpan file atau data ..pokoknya pointer yg sangat bagus,murah dan berkualitas... Thankz lazada",isi ini ya ges (positive/neutral/negative)
663,tapi saya mau tanya d keterangan nya untuk windows 7.. emng buat windows 10 gak bklan k buka ap data ny,isi ini ya ges (positive/neutral/negative)
664,mantul gan,isi ini ya ges (positive/neutral/negative)
665,tanks lazada paket sdah kmi.trima..,isi ini ya ges (positive/neutral/negative)
666,"TV nya sudah sampai dengan selamat dan cepat, udah dicoba juga dan bisa. semoga awet ya",isi ini ya ges (positive/neutral/negative)
667,barang sudah sampai...semoga awet...😊 thank lazada n seller,isi ini ya ges (positive/neutral/negative)
668,"barang abal2, tidak bisa dipakai",isi ini ya ges (positive/neutral/negative)
669,"Produk ORIGINAL, Aseli bgt dah, ini pembelian yg kesekiankalinya. Kurirnya Mantap,ramah Pesen jam 7 malam, sampe jam 7 pagi, Gileeee bener !! PUAS PUAS PUASSS",isi ini ya ges (positive/neutral/negative)
670,"brg cpt sekali sampai nya, tp blm say cek , smoga bgus jg ya , trimaksi lazada",isi ini ya ges (positive/neutral/negative)
671,Selama pemakaian 3 hari kebelakang ok lah sangat worth it untuk harga segitu dan pengirimanya juga lumayan cepat .....thanks,isi ini ya ges (positive/neutral/negative)
672,barang dah diterima thanks lazada,isi ini ya ges (positive/neutral/negative)
673,pengirima lama gk tau salah siapa,isi ini ya ges (positive/neutral/negative)
674,"pengiriman tepat waktu, packing rapi dan aman. harga lebih murah dibanding tempat lain dan dapat diskon pula. barang sudah dicoba, dapat berfungsi dengan baik. semoga awet. thanks lazada :D",isi ini ya ges (positive/neutral/negative)
675,sy mintanya ini tp dapetnya kok micro sd ya??,isi ini ya ges (positive/neutral/negative)
676,"Tablet sudah diterima dalam keadaan baik dan bisa dihidupkan, semoga awet dan kuat sekalipun hanya 3G",isi ini ya ges (positive/neutral/negative)
677,bagussss deh kerennnnnn,isi ini ya ges (positive/neutral/negative)
678,Gak perlu di format bisa ke baca sama copy data dari Mac sama Windows... Good product,isi ini ya ges (positive/neutral/negative)
679,"mantap,barang sesuai dengan pesanan, packing rapi san aman.puas deh...",isi ini ya ges (positive/neutral/negative)
680,pengiriman cepat sehari sampai. keren deh.....,isi ini ya ges (positive/neutral/negative)
681,"barang yang saya terima dapat berfungsi dengan baik, saya lebih menyarankan agar packing lebih ditingkatkan karena barang mudah pecah tapi saya percaya bahwa lazada dapat mengirimkan barang yang rentan rusak dengan hati-hati sampai ke rumah konsumen, untuk produk sangat memuaskan",isi ini ya ges (positive/neutral/negative)
682,bagus oke👍,isi ini ya ges (positive/neutral/negative)
683,barang orisinal,isi ini ya ges (positive/neutral/negative)
684,makasih kak..laptop sudah saya terima..kondisinya baik dan mulus,isi ini ya ges (positive/neutral/negative)
685,"bagus. puas, semoga awet. cuman pengiriman dgn jtr 12 hati baru sampai sumatera utara.",isi ini ya ges (positive/neutral/negative)
686,"Barang mantap plus dpt bonus, cuma untuk proses tolong dipercepat. recommended",isi ini ya ges (positive/neutral/negative)
687,"TV-nya sih oke, diterima dlm keadaan baik dan msh terSEGEL. Yg jd kekecewaan adlh bonus BRACKET tdk disertakan dlm paket, saya tggu tanggapannya, terima kasih.",isi ini ya ges (positive/neutral/negative)
688,barang sesuai deskripsi free ongkir plus diskon luar biasa sukses terus lazada,isi ini ya ges (positive/neutral/negative)
689,"Barang nya sampe dgn selamat, order hr minggu sampe nya hari senin jam 10 pagi. Awal nya saya instal windows 8.1 Enterprise 64 bit, namun ada driver ga support di windows tsb. tenyata saya yg ga teliti, di Disk Diver di tulis windows 10 64 bit only, akhirnya saya update aja ke windows 10 Enterprise, dan alhamulillah semua driver bs di instal..  MAKASIH LAZADA",isi ini ya ges (positive/neutral/negative)
690,"flasdisk ny ud nyampe..packingnya rapi,brangny jg dtg lbh cepet dr prkiraan..thanks lazada",isi ini ya ges (positive/neutral/negative)
691,Nga nyampe 1Tb tapi gpp good sekali,isi ini ya ges (positive/neutral/negative)
692,recommended.... barang cukup baik dengan harga kisaran 3jt. kebetulan dapat potongan bnyak kmren di tgl 11.11,isi ini ya ges (positive/neutral/negative)
693,"pesanan sudah sampai tepat waktu, barang Ok.. saya acungkan dua jempol,, 👍👌",isi ini ya ges (positive/neutral/negative)
694,mantaapppp ... trims lazadaaaaaaaa,isi ini ya ges (positive/neutral/negative)
695,produk ok kemasan sip kirim cepat makasih,isi ini ya ges (positive/neutral/negative)
696,Overall bagus,isi ini ya ges (positive/neutral/negative)
697,"thank uuuuuuu lazada.... respon penjual cepat, pengiriman cepat, packing rapii, baran g oke banget utk smart tv harga 2jtan mantap!!!!",isi ini ya ges (positive/neutral/negative)
698,"gan barang sudah saya terima bagus, tapi kok pas install anti virus dan masukan kode aktivasi nya ga bisa ya, kode aktifasi failed dan incorect gmn donk gan? mohon jawabannya",isi ini ya ges (positive/neutral/negative)
699,bagus trims.,isi ini ya ges (positive/neutral/negative)
700,"Pengiriman cepat, kondisi bagus baik produk dan bonusnya. TOP Banget. thankz",isi ini ya ges (positive/neutral/negative)
701,"paking rapi, cepat",isi ini ya ges (positive/neutral/negative)
702,Produknya sangat menarik dan performanya mantap,isi ini ya ges (positive/neutral/negative)
703,barang sudah sampai..tapi belum dicoba.makasih lazada,isi ini ya ges (positive/neutral/negative)
704,barang sampe blom d coba antena nya blom sampe,isi ini ya ges (positive/neutral/negative)
705,"Packingny rapi, barang cepet sampe bru pesen kmren hari ini udah dianterin. Sesuai ama spesifikasi tpi blm dicoba... Mudah2an awet",isi ini ya ges (positive/neutral/negative)
706,trimaksih lazada paketan sudah mendratt..tpi blum sy buka..sukses truss lazada,isi ini ya ges (positive/neutral/negative)
707,"Sudah Datang,barang gak lecet,tapi belum coba",isi ini ya ges (positive/neutral/negative)
708,bagus bisa buat PS 4. pengiriman juga ok...,isi ini ya ges (positive/neutral/negative)
709,Cukup bagus untuk komputer admin. Kinerja sesuai harga.,isi ini ya ges (positive/neutral/negative)
710,Pengemasan Produk terbilang standard. Tiba dalam keadaan aman-baik. Pengiriman lumayan cepat. Produk Ori.,isi ini ya ges (positive/neutral/negative)
711,barang awet,isi ini ya ges (positive/neutral/negative)
712,bagus gambar ernih. maaf udh seminggu baru kasih ulasan.,isi ini ya ges (positive/neutral/negative)
713,pesanan udah sampe tp blm saya buka..mudah2n ga knpa2..saya puas dengan pelayanan kurir dari ninja xpres trima kasih lajada,isi ini ya ges (positive/neutral/negative)
714,"good quality, good seller, good service and good everything.  semoga pelayanan kedepan nya lebih baik lagi thank you",isi ini ya ges (positive/neutral/negative)
715,"barang nya bagus, dua hari udah nyampe..",isi ini ya ges (positive/neutral/negative)
716,barangnya sippp,isi ini ya ges (positive/neutral/negative)
717,Laptop sesuai pesanan👍👍👍,isi ini ya ges (positive/neutral/negative)
718,sandisk & lazada 100% okeh..,isi ini ya ges (positive/neutral/negative)
719,Tepatnya 26 Maret 2019 pukul 10.00 pagi Dell sampai ditangan saya.... setelah menunggu dan menunggu... dan akhirnya. setelah di coba barang berfungsi dgn baik dan bagus.... Thanks Lazada & Dell Indonesia & J&T....,isi ini ya ges (positive/neutral/negative)
720,"Kecewa dgn kapasitas yg cuma 14,5gb tp puas lah sm barang dn pengiriman yg cepat",isi ini ya ges (positive/neutral/negative)
721,mantabbb,isi ini ya ges (positive/neutral/negative)
722,belum di coba saya nya lg di luar kota,isi ini ya ges (positive/neutral/negative)
723,Pengiriman barang sungguh amat cepat sekali. Barang juga sesuai dgn pesanan. Terus semakin ditingkatkan ya,isi ini ya ges (positive/neutral/negative)
724,BRG cpet bnget nyampenya.. dah di coba..mdah2 awet..mksh lzada,isi ini ya ges (positive/neutral/negative)
725,"Barangnya oke, packing rapih, pengiriman cepat",isi ini ya ges (positive/neutral/negative)
726,ok mksh brng dah nympe dngn baik,isi ini ya ges (positive/neutral/negative)
727,"Bagus, murah, pengirimannya aja yg agak lama.",isi ini ya ges (positive/neutral/negative)
728,alhamdullah mendarat dengan selamat mudah mudahan awet biar beli yang layarnya lebih besar😃,isi ini ya ges (positive/neutral/negative)
729,simungil coocaa,isi ini ya ges (positive/neutral/negative)
730,"barang bagus,mulus packing rapih mantap dgn harga murah,thank lazada.",isi ini ya ges (positive/neutral/negative)
731,Terima kasih pengiriman nya sangat cepat dan barangnya memuaskan bagus bngt thx Semoga makin jaya LAZADA,isi ini ya ges (positive/neutral/negative)
732,Barang sampai on time. Maaf belum sampai say buka box nya,isi ini ya ges (positive/neutral/negative)
733,"Brg bagus dan kiriman cepat, respon cepat.",isi ini ya ges (positive/neutral/negative)
734,"Barang diterima dengan selamat.. Produk sesuai dengan deskripsi.. Barang nyape 3 hari ke pekanbaru,riau.. Terimakasih lazada dan kotakom pucang, laptopnya mantap..",isi ini ya ges (positive/neutral/negative)
735,"Kalau melihat gambarnya ini tv kayak norak, biasanya tv 32 inch kaki2nya ada di samping, ini ada di tengah kayak monitor buat PC, tapi setelah datang beuh gambar bagus, modelnya juga lumayan gak norak2 amat ternyata, saya suka dan puassss, semoga awet yaaa philips",isi ini ya ges (positive/neutral/negative)
736,barang original,isi ini ya ges (positive/neutral/negative)
737,"brang dh dtang,, kirain  udh ad isinya,trnyata ksong lguny,,",isi ini ya ges (positive/neutral/negative)
738,"packing bagus pake bublewarp, pengiriman cepat cm 2 hari..terimakasih bonus tas nya. waktunya nginstall Windows 10 nya, semoga g ada problem",isi ini ya ges (positive/neutral/negative)
739,katanya dapat brecket,isi ini ya ges (positive/neutral/negative)
740,pengiriman cepat pesan selasa kamis sudah sampai n kondisi barang cukup bagus,isi ini ya ges (positive/neutral/negative)
741,mantep super cepat langsung sampai pesan hari ini besok sampai.,isi ini ya ges (positive/neutral/negative)
742,mantapppp 👍👍👍,isi ini ya ges (positive/neutral/negative)
743,mantap proses pengiriman kurang dari 24 jam pesan jam 21.30 paket sampai di esok harinya di jam 14.25  n kwalitas top dah klw yg nama.a Xiaomi paten .... trimakasih Lazada,isi ini ya ges (positive/neutral/negative)
744,barang nyampe dengan selamat tanpa ada kendala,isi ini ya ges (positive/neutral/negative)
745,Mantap..,isi ini ya ges (positive/neutral/negative)
746,bagus gmbrnya jernih,isi ini ya ges (positive/neutral/negative)
747,produk baik tdk ada kendala,isi ini ya ges (positive/neutral/negative)
748,"Mantab tv nya,  bisa nonton drakor langsung ditv tanpa iklan, walau hrs langganan aplikasi dulu sih.  sayangnya aplikasi android tvnya blm banyak.  btw udah 2 mggu tv ada drmh tp blm nemu tombol tv manualnya,  jd kalo ga ada remot ga bs nyalain tvnya hehe...",isi ini ya ges (positive/neutral/negative)
749,cepat sampai thx coocaa&lazada,isi ini ya ges (positive/neutral/negative)
750,Lumayan lah,isi ini ya ges (positive/neutral/negative)
751,Super mantap,isi ini ya ges (positive/neutral/negative)
752,ka kalo kaya gni gmna ya cara ngoperasiinya?,isi ini ya ges (positive/neutral/negative)
753,karduse gak ada tulisan smart tv nya.. jadi ragu.. alhamdulillah dalame smart tv,isi ini ya ges (positive/neutral/negative)
754,mantap.,isi ini ya ges (positive/neutral/negative)
755,"Barang oke, pengiriman jossssss!! sukses trus boskuu..",isi ini ya ges (positive/neutral/negative)
756,"Alhamdulillah barang mulus, no minus smoga awet, makasih lazada, sukses trs, dan sering"" adakan flash sale😍😍😍",isi ini ya ges (positive/neutral/negative)
757,mantaap...,isi ini ya ges (positive/neutral/negative)
758,Mantab sudah saya terima.barangnya mulus dan sexy thx SELLER AND LAZADA,isi ini ya ges (positive/neutral/negative)
759,barang dikirim cepat.,isi ini ya ges (positive/neutral/negative)
760,"pas dapet harga murah, cuma 28 jam sudah sampai 👍",isi ini ya ges (positive/neutral/negative)
761,"kecepatan pengiriman sangat baik, kurir sangat ramah, packing mantap didouble buble warp 👍🏻, udh pesanan ke 2 dan selalu memuaskan, kapasitas real. overall rekomen belanja disini 🌟🌟🌟🌟🌟",isi ini ya ges (positive/neutral/negative)
762,"Barang segel utuh, Qualitas bagus dan datang sesuai jadwal",isi ini ya ges (positive/neutral/negative)
763,"alhamdulillah,  barang dah nymp, kondisi bagus,  berfungsi dgn baik,  maksih lazada,  smoga pengiriman bisa lbih cpat lagi...  👍👍👍",isi ini ya ges (positive/neutral/negative)
764,Sangat Memuaskan   Pelayanan Ramah ...Mksh Lazada,isi ini ya ges (positive/neutral/negative)
765,thx lazada,isi ini ya ges (positive/neutral/negative)
766,"Alhamdulillah pesanan sudah diterima dengan baik. Dipesan kamis, hari sabtu sudah diterima. Terima kasih Lazada. Terima kasih juga Ninja kurirnya ramah.",isi ini ya ges (positive/neutral/negative)
767,"pengiriman cepat sekali ,pesan tgl 24 sore 25 siang sdh smpai ,packing bagus dan aman  tidak mengecewakan pokoknya recomenddet seller thanks lazada ..",isi ini ya ges (positive/neutral/negative)
768,Pengiriman oke.. Barang oke.. Paking oke.. Untuk harga barang segini mah oke..,isi ini ya ges (positive/neutral/negative)
769,"Tidak ada kartu garansinya, kualitas gambar cerah, suara oke. trims lazada n seller",isi ini ya ges (positive/neutral/negative)
770,"Mohon maaf baru sempat memberi review. Pengiriman sangat cepat, packing rapi, harga saat promo sangat terjangkau dan HD 4TB berfungsi dengan sangat baik.  Hanya saja size pouch yg diberikan sebagai bonus sepertinya kekecilan, karena tidak dapat diresleting setelah HD disimpan, mohon diperhatikan kembali. Overall sangat puas, thank you and keep the good work!",isi ini ya ges (positive/neutral/negative)
771,paking mantaaab. barang bagus dan sudah saya tes. lazada mamtaab.,isi ini ya ges (positive/neutral/negative)
772,kiriman cepat. packing rapih. tv ngga ada cacat / kendala. bagusss,isi ini ya ges (positive/neutral/negative)
773,"sangat puas atas barangnya Dan pengiriman ok bngt, ini Kali kedua beli tv coocaa buat dirumah.",isi ini ya ges (positive/neutral/negative)
774,Mantap,isi ini ya ges (positive/neutral/negative)
775,"Bagus sih, pengiriman lebih cpt sblm hari H nya, packing rapi dipalisi kotak dari kayu, produk original.. No tipu², lazada keren",isi ini ya ges (positive/neutral/negative)
776,lumayan okey barang bagus tapi tdk dapat tas and mouse.....,isi ini ya ges (positive/neutral/negative)
777,"packaging nya bagus, pengirimannya mantap",isi ini ya ges (positive/neutral/negative)
778,mantap....warnanya suaranya.kurang streao,isi ini ya ges (positive/neutral/negative)
779,barang berfungsi semua,isi ini ya ges (positive/neutral/negative)
780,maaf baru penilaian barang oke gan,isi ini ya ges (positive/neutral/negative)
781,"Sangat kecewa, 1 flasdis & 3 memori card palsu, tidak bisa dipakai memyimpan data alias rusak, tolong Lazada tindak tegas reseller yg menjual produk palsu yg merugikan konsumen & merusak repitasi Lazada",isi ini ya ges (positive/neutral/negative)
782,"barang dah sampai, belum di tes, semoga awett",isi ini ya ges (positive/neutral/negative)
783,barang bagus,isi ini ya ges (positive/neutral/negative)
784,Mohin infonya.dong kalau instal sendiri gmnaya,isi ini ya ges (positive/neutral/negative)
785,PENGIRIMAN SANGAT CEPAT,isi ini ya ges (positive/neutral/negative)
786,good,isi ini ya ges (positive/neutral/negative)
787,Saya sudah Terima Pakletnya tetepi yang di kirmkan ke Saya adalah TV merek Lain yaitu PANASONIC TH-40F305G LED TV [40 Inch]. Yang Saya pesan tidak sesuai,isi ini ya ges (positive/neutral/negative)
788,barang mantapsss,isi ini ya ges (positive/neutral/negative)
789,"Alhamdulillah ud sampe tvnya waktu pengirimannya sesuai dgn prediksinya, barang bagus sesuai speknya",isi ini ya ges (positive/neutral/negative)
790,"Mantap, recommend.",isi ini ya ges (positive/neutral/negative)
791,the laptop works perfectly. the packaging reasonably secured. good job.,isi ini ya ges (positive/neutral/negative)
792,"barang bagus,langsung bisa di pakai, q suka,makasihh",isi ini ya ges (positive/neutral/negative)
793,"barang bagus, pengiriman cepat. barang ori. trimakasih lazada",isi ini ya ges (positive/neutral/negative)
794,100% mantap!,isi ini ya ges (positive/neutral/negative)
795,"Puas banget, dapet smart tv seharga led tv di 12.12. gambar jernih, suara bagus, ga nyesel lah pokoknya.",isi ini ya ges (positive/neutral/negative)
796,good job,isi ini ya ges (positive/neutral/negative)
797,Bagus realpict sesuai gambar,isi ini ya ges (positive/neutral/negative)
798,barang bagus asli mulus saya puaaaaassss banget makasih ya recomended seller mantul 👍😘,isi ini ya ges (positive/neutral/negative)
799,"alhamdullilah pesannya udh sampai, packingnya rapi dan memuskan. thanks lazada",isi ini ya ges (positive/neutral/negative)
800,makasih gan kiriman nya sudah sampai....thanks jg Lazada,isi ini ya ges (positive/neutral/negative)
801,Biarkan  Bintang Yang Berbicara,isi ini ya ges (positive/neutral/negative)
802,sae pisan,isi ini ya ges (positive/neutral/negative)
803,"Anjay,kesel tingkat hard gue mah. Nyesel gue beli ginian. Lemot banget buat nyalin video. Masih mending full hasil nyalinnya. Ini mah,video durasi 1jam hasil nyalinnya 3menit. Video udah ke salin,trus di copot tuh USB, di pasang lagi di cek lagi  tuh video. DUAAAR!! Video kagak kesimpen. D hp udah terlanjur d hapus. Manyun deh gue. Gue berfikir positif, mungkin kali ini bakal berhasil. Alamak,tanggal penyimpanan masa thn 1970. Kgk bisa d hapus lagi. Dan akhirnya gue download ulang video² yg SDH telanjur gw simpen d USB ini.",isi ini ya ges (positive/neutral/negative)
804,tvnya bagus sudah dicoba terima kasih lazada,isi ini ya ges (positive/neutral/negative)
805,"pengiriman cepat , pesen kemarin hari ini sampai 🙏 gambar bagus , channel dapat smpe 55chanel antena x👍",isi ini ya ges (positive/neutral/negative)
806,"Paket datang dalam kondisi baik, dibungkus bubble wrap dan plastik oranye khas Lazada. Kemasan microSD utuh tidak ada bekas dibuka. MicroSD dilengkapi adapter. Kapasitas real dan berfungsi baik.",isi ini ya ges (positive/neutral/negative)
807,"supeerrr mantabb ..pengiriman cepat,kurir ramah barang sampai dg selamat,tinggal d pasang mudah2an awet",isi ini ya ges (positive/neutral/negative)
808,Excellent original,isi ini ya ges (positive/neutral/negative)
809,like,isi ini ya ges (positive/neutral/negative)
810,Terima Kasih... Estimasi waktu pengiriman  lebih cepat,isi ini ya ges (positive/neutral/negative)
811,Produk bagus sesuai pesanan. Pas n cocok,isi ini ya ges (positive/neutral/negative)
812,"Response cepat via WA, Barang Ori, Packing Mantab. Garansi Luar Negri. BARANG MEMUASKAN",isi ini ya ges (positive/neutral/negative)
813,Barang udah diterima sesuai dngn gambar mudah2an kapasitas jg sesuai ...,isi ini ya ges (positive/neutral/negative)
814,"ok brag ud smpe dg slamat,, packing rapi aman,, brang mantap sesuai gambar,, thx lazada",isi ini ya ges (positive/neutral/negative)
815,"Overall, bagi saya Smart TV Lite Coocaa ini masih kurang dan lebih baik pilih yg 32 biasa tanpa embel"" smart karena kurang bgt fiturnya. Tks Coocaa 👍",isi ini ya ges (positive/neutral/negative)
816,"Termikasih KENKEZ & LAZADA, Barang sudah sampai dengan cepat, packing ok, barang berkualitas",isi ini ya ges (positive/neutral/negative)
817,"packing rapih,pengiriman ok,kurirnya asyik barang sampai dengan mulus",isi ini ya ges (positive/neutral/negative)
818,Baru berapa bulan tv mati gak jelas.,isi ini ya ges (positive/neutral/negative)
819,"seller cukup responsif dan pengiriman sangat cepat. Kartu garansi resmi tidak ada dalam kardus kemasan barang, apakah dikirimkan secara terpisah atau bagaimana teknisnya. Thx lazada - samsung",isi ini ya ges (positive/neutral/negative)
820,"maaf aku ganti ulasannya, hari ini tgl 28 remotnya rusak ga konek,, udah ganti batere baru juga,,lampunyala tp ga konek ke tv,, apa ini masuk garansi juga, padahl ga di apa2in mau gunakan googlevoice jd hang, kok gne seh baru juga 1/2 bulan pke hadeh,aq kecewaaaa",isi ini ya ges (positive/neutral/negative)
821,"sudah terima dengan baik, terima kasih",isi ini ya ges (positive/neutral/negative)
822,"Pengiriman cepat, barang ok sesuai gambar, material dari plastik jadi barang ringan sekali...dicoba buat copy file gede hasilnya tidak corupt...",isi ini ya ges (positive/neutral/negative)
823,"Barang sdh smp, barang sesuai dgn yg di gambar, packing rapih, kurirny sopan2 thank lazada",isi ini ya ges (positive/neutral/negative)
824,Ok,isi ini ya ges (positive/neutral/negative)
825,Beli kemarin siang pagi ini udh nyampe tv nya.. packingnya keren.. lapisan Bubble wrapnya tebal.. kurirnya ramah.. dah dicoba langsung. So far so good.. g ada kendala. Suaranya jernih gambar ok.. thanks lazada..,isi ini ya ges (positive/neutral/negative)
826,"langsung dicoba, barang oke ntap",isi ini ya ges (positive/neutral/negative)
827,barang bgus kurang produktif soal estimasi pengiriman estimasi hrs ditingkatin lagi COD,isi ini ya ges (positive/neutral/negative)
828,barangnya sudah diterima dg baik,isi ini ya ges (positive/neutral/negative)
829,terbaik pokoknya...,isi ini ya ges (positive/neutral/negative)
830,"kecewa & mengecewakan... barang tidak bisa digunakan, keaslian diragukan & gk ada respon.",isi ini ya ges (positive/neutral/negative)
831,"good,barang bagus mulus packing nya pun aman raihh saya puass,makasihhh lazadaa🙏🏻😍",isi ini ya ges (positive/neutral/negative)
832,"pengeiriman cepat, packing gak pke kayu tp aman ga ada cacat. barang seauai deskripsi cuman aplikasi yg ada di playstore terbatas",isi ini ya ges (positive/neutral/negative)
833,"belum sempat dibuka ,mudah""an tidak mengecewakan walaupun tidak menggunakan packing kayu",isi ini ya ges (positive/neutral/negative)
834,"Barangnya bagus, tidak mengecewakan. Recomended",isi ini ya ges (positive/neutral/negative)
835,barang dterima dgn mulus tanpa lecet.pengiriman cepat.trmksh lazada sya sdh nyaman belanja dlazada.semoga awet,isi ini ya ges (positive/neutral/negative)
836,Tv 32 inch bermerk dengan harga paling bersahabat,isi ini ya ges (positive/neutral/negative)
837,"Punyaku kok gak ada kartu garansinya dan segelnya gan, nanti buat ngeklaim garansi gimana caranya ya ?",isi ini ya ges (positive/neutral/negative)
838,bagus,isi ini ya ges (positive/neutral/negative)
839,Brg nya oke dan untuk kapasitas yg ckup besar dgn hrga yg trjangkau....packing brg yg ckup rapi dan mhon kdepan dprtahankan kualitas nya agar konsumen semakin banyak yg beli di lazada....sukses sllu untuk lazada.....,isi ini ya ges (positive/neutral/negative)
840,"barang dibayar selasa malam, sampai di surabaya sabtu siang. sudah dicoba setup windows, sound, keyboard dll tidak ada masalah. puas dengan layanan lenovo official store yg ramah meladeni pertanyaan saya via chat. semoga tidak ada masalah kedepannya.",isi ini ya ges (positive/neutral/negative)
841,"sesuai kebutuhan, terimakasih.",isi ini ya ges (positive/neutral/negative)
842,bagus dan sesuai dgn keinginan,isi ini ya ges (positive/neutral/negative)
843,Baut nya cuma 2 tidak lengkap,isi ini ya ges (positive/neutral/negative)
844,good,isi ini ya ges (positive/neutral/negative)
845,"Produk sesuai dengan deskripsi, berfungsi dengan baik, harga bersaing dengan produk lain dengan fitur yang sama",isi ini ya ges (positive/neutral/negative)
846,Produk sesuai dengan deskripsi. Pengiriman sesuai ketentuan. Packing rapi dengan bubble wrap. Produk diterima dalam kondisi baik. Di kemasan terdapat hologrgam datascript. Thanks Lazada.,isi ini ya ges (positive/neutral/negative)
847,"sesuai gambar dan deskripsi, packaging rapih dengan dus bawaannya, berfungsi dengan baik.",isi ini ya ges (positive/neutral/negative)
848,Barang bagus Tapi untuk packing lebih baik dikasih pengaman seperti plastik gelembung atau smacamnya agat lebih aman waktu pengiriman,isi ini ya ges (positive/neutral/negative)
849,"pokoknya,  mantap..!!!",isi ini ya ges (positive/neutral/negative)
850,"pengiriman cepat, produk original. mantaps",isi ini ya ges (positive/neutral/negative)
851,gambarnya yaaahhuuuudd banget... hehehe mantap nih cliiiing,isi ini ya ges (positive/neutral/negative)
852,Sudah sesuai dg gambar dan pengemasan yg ckup baik. Pengiriman sesuai perkiraan. Senang berbelanja di lazada,isi ini ya ges (positive/neutral/negative)
853,"Barang cepat sampai, packing rapi pakai plastik bubble ... Gambar dan suara oke banget... Pokoknya recommended bgt deh.. Tks lazada......",isi ini ya ges (positive/neutral/negative)
854,Sesuai deskripsi,isi ini ya ges (positive/neutral/negative)
855,barang baru mulus habis,isi ini ya ges (positive/neutral/negative)
856,Bagus,isi ini ya ges (positive/neutral/negative)
857,"kuterima dalam packing yang Bagus , setelah cek keadaan barang..... benar benar Bagus.",isi ini ya ges (positive/neutral/negative)
858,kualitas produk OK di atas harapan. pengirimannya terlambat 3 hari dari batas akhir.,isi ini ya ges (positive/neutral/negative)
859,nice lah tvnya. tapi sayang dibelinya pas bukan 11-11 jadi rada mahal,isi ini ya ges (positive/neutral/negative)
860,"Barang sesuai deskripsi,sayang antivirus tdk bs di install,sama kyk review yg lain semua bermasalah waktu mau install antivirus",isi ini ya ges (positive/neutral/negative)
861,"mantap, pengiriman cepat, tv mendarat dengan selamat.",isi ini ya ges (positive/neutral/negative)
862,"flash disk diterima dengan baik dan kwalitas bagus,recommended",isi ini ya ges (positive/neutral/negative)
863,mantap sesuai,isi ini ya ges (positive/neutral/negative)
864,pokoknya Sharp mantul dech soalnya ane sblmnya sdh pake LCD selama ±8thn msh josss jd ane yakin utk LED pun jg sama.,isi ini ya ges (positive/neutral/negative)
865,"maaf baru kasi ulasan, alhamdulillah tv masi awet sampai sekarang. meskipun awalnya sempat dag dig dug karna tidak packing kayu, tapi ternyata product sampai dengan slamat, di terima dengan baik. dan paket juga cepat banget sampainya, hanya dalam waktu sehari saja.",isi ini ya ges (positive/neutral/negative)
866,"bagus kok , real capacity",isi ini ya ges (positive/neutral/negative)
867,"manatap,  semoga bisa di pakai",isi ini ya ges (positive/neutral/negative)
868,"Dua laptop yg sy pesan berfungsi dengan baik. Pengiriman sedikit terhambat di Jakarta tp tidak masalah. Windows 10 Home original, kinerja laptop procie amd 6 9225 cukup cepat. Terima kasih Asus dan Lazada",isi ini ya ges (positive/neutral/negative)
869,Mana bereket nya  bilang nya free tapi gada,isi ini ya ges (positive/neutral/negative)
870,"GAMBAR brecek,  banyak semutnya semua channel.  Pdhl sdh dibeliin antena luar baru...  . Belom sembuh juga .",isi ini ya ges (positive/neutral/negative)
871,terima kasih barang sudah diterima. sesuai  discription,isi ini ya ges (positive/neutral/negative)
872,ok ok ok ok ok okok ok ok,isi ini ya ges (positive/neutral/negative)
873,thank lazada🙏☺️,isi ini ya ges (positive/neutral/negative)
874,bagus smg awet,isi ini ya ges (positive/neutral/negative)
875,good,isi ini ya ges (positive/neutral/negative)
876,Barang sesuai 👍,isi ini ya ges (positive/neutral/negative)
877,"Pesan hari Sabtu Sore, Senin siang sudah sampai, packing rapi menggunakan bubble wrap. ada sandisk secure accessnya. ori. trimakasih lazada 👍",isi ini ya ges (positive/neutral/negative)
878,"maaf baru kasi tau ,barang yg saya pesen udah dateng. kualitas ya bagus dan tidak mengecewakan, makasi buat lazada,,",isi ini ya ges (positive/neutral/negative)
879,Lumayan dapet harga diskon disaat $ naik😁,isi ini ya ges (positive/neutral/negative)
880,"Tv sesuai ekspektasi, pengiriman cepat, rapih dan kurirnya sangat friendly, sekaligus sy req di setting dan install karna kebetulan saya tidak dirumah. Goodjob Lazada",isi ini ya ges (positive/neutral/negative)
