,text,sentiment
8379,Terimakasih banyak untuk LG dan lazada.. Orderan pertama di lazada dan sangat memuaskan.. Semoga awet..,isi ini ya ges (positive/neutral/negative)
8380,"filenya sebagian bisa dibuka, sebagian tidak, kecewa sih...",isi ini ya ges (positive/neutral/negative)
8381,"Sampek 8 hari, awalnya ragu ragu karena harga dan kapasitasnya gak sebanding sama merek lainnya. Tp sy puas barang udh nyampe. Thx",isi ini ya ges (positive/neutral/negative)
8382,flashdisk ringkas/compact. kapasitas dan performa sesuai harapan.,isi ini ya ges (positive/neutral/negative)
8383,"barang sudh sampe bagus kok,,tpi gk sesuai dengan kapasitas nya cuma 14 gB",isi ini ya ges (positive/neutral/negative)
8384,"Packing rapih ,respown juga baik,makasih gan barang mendarat dengan mulus :D",isi ini ya ges (positive/neutral/negative)
8385,"Volume suara tv kadang besar sendiri,",isi ini ya ges (positive/neutral/negative)
8386,produk bagus,isi ini ya ges (positive/neutral/negative)
8387,"Barang bagus mulus, isi real nya 30.74 giga",isi ini ya ges (positive/neutral/negative)
8388,baguss Mantul bos,isi ini ya ges (positive/neutral/negative)
8389,"Tv coocaa nya sdh merapat dgn selamat, ini pembelian tv coocaa yg ke 2, aman dan mulus... txs Cuma bingung cara sambungin ke speaker luar nya gimana....",isi ini ya ges (positive/neutral/negative)
8390,good,isi ini ya ges (positive/neutral/negative)
8391,"barangnya oke, berfungki dengan baik, makasi DoltedAccStore, makasi lazada",isi ini ya ges (positive/neutral/negative)
8392,"Remote tv nya mati. Gak bisa di pakai dr pertama dateng. Udah ajuin pengembalian, sempet di tlp am kurir bilangny mau tarik unit. Tp ampe skrg barang belum di pick up sama vendor tv nya. Tolong dong seller bantu follow up.",isi ini ya ges (positive/neutral/negative)
8393,"produk bagus sesuai dengan gambar, tank Lazada Dan selle",isi ini ya ges (positive/neutral/negative)
8394,"sudah keterima,,pengiriman cepat,kurir ramah,,untuk kesekian kali belanja di lazada ga pernah kecewa...terima kasih lazada",isi ini ya ges (positive/neutral/negative)
8395,paking rapi ponya ok dah mkasi lazada,isi ini ya ges (positive/neutral/negative)
8396,Pengiriman cepat.. barang rapih no cacat .. tapi sayang kapasitas nya ga real .. seharusnya 16gb tapi isi nya 14.5gb..,isi ini ya ges (positive/neutral/negative)
8397,Mayan..harga miring..,isi ini ya ges (positive/neutral/negative)
8398,"Murah Meriah, fitur berlimpah, pure Android tv.",isi ini ya ges (positive/neutral/negative)
8399,"packing lumayan, kualitas ori seq read/write sesuai dengan deskripsi, tapi sangat panas saat digunakan",isi ini ya ges (positive/neutral/negative)
8400,mantulll cepet bgt pengiriman nya senin pesan selasa sdh dtg.  blm dicoba semoga tdk mengecewakan,isi ini ya ges (positive/neutral/negative)
8401,barang sih oke,isi ini ya ges (positive/neutral/negative)
8402,Barang sesuai pesanan mantap terimakasih,isi ini ya ges (positive/neutral/negative)
8403,good device,isi ini ya ges (positive/neutral/negative)
8404,Cepat kali Bray... Dua hari sampai... seller nya ok punya,isi ini ya ges (positive/neutral/negative)
8405,"barang dalam kondisi baik, pengiriman cepat hnya 1 hari,, pertahankan kualitas'a,,,",isi ini ya ges (positive/neutral/negative)
8406,Brg sdh diterima.... recommended,isi ini ya ges (positive/neutral/negative)
8407,"barang top,  kurir mantap.",isi ini ya ges (positive/neutral/negative)
8408,"Packing rapih , produk sesuai",isi ini ya ges (positive/neutral/negative)
8409,sesuai gambar dan kapasitas.mantul.,isi ini ya ges (positive/neutral/negative)
8410,"IT PRO TEKNOLOGI.. VERY RECOMENDED... 💯👍 Respon seller cepat, chat tanya jawab fast respon. Barang sesuai dengan deskripsi, mulus, no cacat. Ekspedisi cepat dari estimasi, packing rapi.. faktur kelengkapan ada semua.. Jumat sore transfer, senin pagi barang sudah terima, (ane jemput sendiri 😁)... Good Job and thanks.. 👍",isi ini ya ges (positive/neutral/negative)
8411,buat ngirim file 1 gb bisa sampe 1 jam,isi ini ya ges (positive/neutral/negative)
8412,"alhamdulillah, tv nya dampe lebih cepat dr estimasi waktu pesan hari senin hari kamis udah sampe. packing rapih tv bagus. cuma kurangnya ga ada antena saja thanks lazada",isi ini ya ges (positive/neutral/negative)
8413,ya cocoklah harga segitu,isi ini ya ges (positive/neutral/negative)
8414,barang oke.. pngriman cpat...,isi ini ya ges (positive/neutral/negative)
8415,"tv nya sdh sampe, tv bagus hnya pakingnya cuma pake bubble wrap tp syukur tv nya aman pdhl jauh ke papua, wktu pngiriman jg agak lama mgk krn jauh trus brg rawan pecah/rusak jd hrs extra hati2",isi ini ya ges (positive/neutral/negative)
8416,barang sesuai pesanan,isi ini ya ges (positive/neutral/negative)
8417,terimakasih.. packing rapi.. barang bagus.. recomended..,isi ini ya ges (positive/neutral/negative)
8418,barang cepat sampai dan fast respon barangnya bagus banget,isi ini ya ges (positive/neutral/negative)
8419,bagusss.. barangnya originalll,isi ini ya ges (positive/neutral/negative)
8420,Proses pengirim cepat banget dan produk memang asli :),isi ini ya ges (positive/neutral/negative)
8421,Barangnya bagus dan kondisi aman. Tetapi untuk pengiriman bikin jengkel. Lama bener dari JNE. 2hari di JNE Bekasi gak bergerak sama sekali. Lain kali paket kurir Lex atau yg lain aja. Sama kayaknya produknya udah dibuka untuk di review karna dus atas sudah kebuka tengahnya dan lakban kayaknya bukan yg asli bawaan pabrik,isi ini ya ges (positive/neutral/negative)
8422,ok,isi ini ya ges (positive/neutral/negative)
8423,"barang tiba dengan cepat,packing bagus,gambar jernih..mantap dengan harga diskon..",isi ini ya ges (positive/neutral/negative)
8424,"sudah di terima, tapi blm dipake , menunggu tukang antena, Insya Allah jadi n awet amiin yra.",isi ini ya ges (positive/neutral/negative)
8425,Mantap,isi ini ya ges (positive/neutral/negative)
8426,"pesanan cepat sampai kamis malam pesan sabtu malam sudah sampai, suara matap jiwa... cuma pas di chat seller bilang pengiriman dilindungi kayu ternyata ga pake... terima kasih lazada",isi ini ya ges (positive/neutral/negative)
8427,"top,brg ori,hologram stiker segel",isi ini ya ges (positive/neutral/negative)
8428,barang bagus .. puas,isi ini ya ges (positive/neutral/negative)
8429,"TOP markotop !  pesanan dalam 1 hari nyampe medan !! barang bagus, mulus",isi ini ya ges (positive/neutral/negative)
8430,"Bagus, pengiriman lumayan cepat",isi ini ya ges (positive/neutral/negative)
8431,produk oke hanya saja pengiriman knp harus ninja ya... jdi lama banget sampe nya order tgl 13 diterima tgl 21,isi ini ya ges (positive/neutral/negative)
8432,Mantul gan udah cobak 1,isi ini ya ges (positive/neutral/negative)
8433,barang sudah keterima berpungsi dengan baik terimakasih lazada sukses selalu buat para seller yg jujur...mksh,isi ini ya ges (positive/neutral/negative)
8434,"Ini bisa nonton, dengar music, liat poto via usb gk??",isi ini ya ges (positive/neutral/negative)
8435,"Barang datang tepat waktu, original.. Mantap dah..",isi ini ya ges (positive/neutral/negative)
8436,Alhamdulillah barang mendarat dengan selamat dan kualitas'y tidak di ragukan lagi  sedikit masukan aja buat Lazada pengiriman'y tolong lebih di perbaiki aja kaya Tokopedia kita bisa milih pengiriman yg 1 hari sampai,isi ini ya ges (positive/neutral/negative)
8437,baguss semoga awett,isi ini ya ges (positive/neutral/negative)
8438,Barang seken dengan kualitas cukup oke. Semoga umurnya masih bisa panjang.,isi ini ya ges (positive/neutral/negative)
8439,kecewa nih..masa barang baru dah kena LCD nya garis2 hitam..aneh bgt.team quality check nya gmn seh..tv rusak kok dikiirim juga.kan hrga nya juga gk kaleng2!!klo mau di return gk bs ganti TV malah kevoucer,isi ini ya ges (positive/neutral/negative)
8440,Kecewa bang.....  ya.. gw memang gk berharap banyak sama barang murah.... wkwkwkwkk....,isi ini ya ges (positive/neutral/negative)
8441,Alhamdulillah sudah sampai,isi ini ya ges (positive/neutral/negative)
8442,bagus sekali,isi ini ya ges (positive/neutral/negative)
8443,"mantap,packing bubble wrap,tvnya bagus,jernih gambarnya,Recommended seller",isi ini ya ges (positive/neutral/negative)
8444,"semua nya ok banget nih...dari pemesanan,kecepatan brg smpai ke luar kota,kondisi brg smua OK... thank U.... Smoga awett...",isi ini ya ges (positive/neutral/negative)
8445,Enggak ada cd driver nya,isi ini ya ges (positive/neutral/negative)
8446,"mantap pket cpat smpai, wlpun brang yg lum di buka smga berfungsi dgn baik. mksh lazada, slalu puas blanja di lazada",isi ini ya ges (positive/neutral/negative)
8447,"Mantabs,murah bukan murahan Joss,rekomended",isi ini ya ges (positive/neutral/negative)
8448,Warna Silver Ready kaga bos? Thanks bos.,isi ini ya ges (positive/neutral/negative)
8449,barang sudah smpe gan.. thanks yaa...,isi ini ya ges (positive/neutral/negative)
8450,kecewa bangget barang dateng tp percuma tidak bisa di pakai sama sekali....,isi ini ya ges (positive/neutral/negative)
8451,barang nya sudah datang semoga awet yaa,isi ini ya ges (positive/neutral/negative)
8452,"thanks lazada, barangnya udah sampai nih.. sesuai yang digambar dan pengirimannya cepat sekali padahal baru mesen kemaren sore, tapi hari ini barang nya sudah sampai.. makasih lazada, tingkatkan terus kepuasan pelanggannya yak :)",isi ini ya ges (positive/neutral/negative)
8453,Brg sdh dtrima on time. Lbh baik dr pd yg kabel krn lbh praktis. Thx lazada...,isi ini ya ges (positive/neutral/negative)
8454,Lumayan,isi ini ya ges (positive/neutral/negative)
8455,barang bagus dan sesuai dengan speknya..kurir ramah..packing rapih..cuma satu yg sangat d sayangkan..pengiriman telat sedikit..tapi gak trlalu jd masalah..it's ok !!!! thanks lazada..lbh maximal n  lbh profesional lg pelayanannya !!,isi ini ya ges (positive/neutral/negative)
8456,garansi resmi original...mantappppp 100% working,isi ini ya ges (positive/neutral/negative)
8457,Top,isi ini ya ges (positive/neutral/negative)
8458,Not bad.. sipp,isi ini ya ges (positive/neutral/negative)
8459,"hari dateng. di coba dan bagus,mulus. walau ada penundaan kiriman tp di infoin.",isi ini ya ges (positive/neutral/negative)
8460,"packing rapi,barung bagus.sayang dideskripsi ada yg buat flash disk ternyata hanya buat servis.tapi g masalah brg sdh di terima dg baik dan aman.",isi ini ya ges (positive/neutral/negative)
8461,"Barangnya baru sampai, baru pertama kali di keluarkan dari dos dan di lcd ada garis vertikal, sangat kecewa dari yang diharapkan, padahal BELUM ADA 1 JAM",isi ini ya ges (positive/neutral/negative)
8462,Sesuai dengan yang saye oder...TQ seller,isi ini ya ges (positive/neutral/negative)
8463,mantao barangnya,isi ini ya ges (positive/neutral/negative)
8464,"Pengiriman cukup cepat. TV sampe dgn selamat. Lgsg dicoba: wifi, cast dll semuanya lancar. Terimakasih Lazada",isi ini ya ges (positive/neutral/negative)
8465,Pesanan sudah diterima tadi sore. Packingannya sangat rapi dan dibungkus berlapis-lapis untuk memastikan produk dalam kondisi baik saat proses pengiriman. Produk juga sudah dicoba untuk digunakan.,isi ini ya ges (positive/neutral/negative)
8466,"Makasih lazada pesanan udah sampe,barang sesuai pesanan",isi ini ya ges (positive/neutral/negative)
8467,kirain chargerny mi thuny samsung ...,isi ini ya ges (positive/neutral/negative)
8468,"gambarnya lumayan bagus, cuma kok gak ada buku garansinya,gmn y cara dapetin garansinya, soalnya sampe sekarang  kartu garansi nya blm ada juga, solusinya gmn nih dari pihak lazada",isi ini ya ges (positive/neutral/negative)
8469,harga jauh lebih murah dari pada di market besar. top lahhh. sesuai harapan.,isi ini ya ges (positive/neutral/negative)
8470,"Sesuai nominal lah, utk kisaran 1,0-1,2Jt cukup memuaskan, dpt USB Port juga, memang HDMI cuma satu, body agak ringkih kalau diketuk (tapi buat apa juga kuat, kecuali tvnya mau dipukul kalo kalah Bola/FIFA/PES)",isi ini ya ges (positive/neutral/negative)
8471,saat sampai saya degdegan soalnya cuma pakai buble wrap yang ngantar pun panik mau sy tolak kalau isinya pecah dah lucu mau kabur gitu aja wkwkwk untunglah tidak apa apa isinya kl ngak jd banyak urusan saya mantep coocaa tvnya cm kurang di pengiriman aja di kayui dong kalau di luar pulau jakarta,isi ini ya ges (positive/neutral/negative)
8472,"barang original,pengiriman cepat dan pekingan bgus bnget",isi ini ya ges (positive/neutral/negative)
8473,Tv diterima tanpa segel di bagian belakangnya.,isi ini ya ges (positive/neutral/negative)
8474,pembelian sy yg kedua. dan tetep oke deh flasdisk nya. thanks seller n Lazada,isi ini ya ges (positive/neutral/negative)
8475,mantap,isi ini ya ges (positive/neutral/negative)
8476,"Barangnya cepet nyampe cepet banget dan barangnya jg bagus, besar lagi, sukaa deh.",isi ini ya ges (positive/neutral/negative)
8477,remote tidak bisaconnect ke bluetooth tv/pairing..pdhal sudah penct home+kiri,isi ini ya ges (positive/neutral/negative)
8478,Sangat pelit beli pake akun lain g bisa keluar boneka tokopedia. Jahatttt,isi ini ya ges (positive/neutral/negative)
8479,sangat bisa di percaya mantap penjual jujur,isi ini ya ges (positive/neutral/negative)
8480,"Produknya sangat Bagus dan ORI. Packing nya juga rapih.. dan aman, sampainya juga cepet😍 semoga berkah yaa yang jual",isi ini ya ges (positive/neutral/negative)
8481,"TV nya bagus cuma sayang bonus bracketnya tidak ada, padahal beli pd saat harbolnas",isi ini ya ges (positive/neutral/negative)
8482,"Barangnya cukup bagus, sesuai yg di gambar, tapi kapasitasnya tidak tidak sesuai, kapasitas aslinya hanya 124GB",isi ini ya ges (positive/neutral/negative)
8483,FD error gak bisa dipake :(,isi ini ya ges (positive/neutral/negative)
8484,Flashdisk kurang bagus di isi data tidak bisa baca yg beli komplain,isi ini ya ges (positive/neutral/negative)
8485,"pesan jumat sore, tiba senin sore, packing aman, barang aman, windows 10 oke, mantap, recomended, terima kasih",isi ini ya ges (positive/neutral/negative)
8486,good produk,isi ini ya ges (positive/neutral/negative)
8487,Barang mendarat dgn mulus dan cepat..makasih,isi ini ya ges (positive/neutral/negative)
8488,bagus celat datangnya.,isi ini ya ges (positive/neutral/negative)
8489,2hari nyampe brg oke packing rapih tp gk pke kayu buat pengaman extra,isi ini ya ges (positive/neutral/negative)
8490,okk bngettt mkasih ya,isi ini ya ges (positive/neutral/negative)
8491,terpercaya ! barang bagus dan sesuai gambar,isi ini ya ges (positive/neutral/negative)
8492,"fd bekerja dengan baik, saya suka .terimaksih",isi ini ya ges (positive/neutral/negative)
8493,hasil bagus.  Cuma agak telat dateng nya,isi ini ya ges (positive/neutral/negative)
8494,barang sangat cepat sampai,isi ini ya ges (positive/neutral/negative)
8495,"barang sampai masih dalam batas pengiriman, barang bagus, keren, tidak mengecewakan.  TENGKIYU PROGRAM HARBOLNASNYA TENGKIYU LAZADA.",isi ini ya ges (positive/neutral/negative)
8496,Mantap walau lama sampe ke papua,isi ini ya ges (positive/neutral/negative)
8497,Bagus,isi ini ya ges (positive/neutral/negative)
8498,"Barang sesuai gambar, bagua dan pengirimannya kayak petirrrr... cepat amirrrre",isi ini ya ges (positive/neutral/negative)
8499,Barangnya cepat & kurir'a baik...saya kira beli dapat satu...mav blm sempat photo,isi ini ya ges (positive/neutral/negative)
8500,barang pecah.hancur,isi ini ya ges (positive/neutral/negative)
8501,"Pengiriman tercepat saya selama transaksi dengan LAZADA, beli minggu siang 24/3/19,senin  pagi 25/3/19 barang sudah diterima dengan baik, packing rapi dan masih tersegel",isi ini ya ges (positive/neutral/negative)
8502,Saya tidak mendapatkan tas seperti orderan sy sebelum nya..gmn solusi nya?,isi ini ya ges (positive/neutral/negative)
8503,lumayn sesuai harga,isi ini ya ges (positive/neutral/negative)
8504,bgus tv nya makasih lazada kurirnya baik makasih semoga awet trims lazada,isi ini ya ges (positive/neutral/negative)
8505,Barang belum di assembly. Uang sudah diterima kurir Ninja sebesar 3jt rupiah. Tapi kenapa kamu tidak terima tanda terima uang ya,isi ini ya ges (positive/neutral/negative)
8506,"sudah di coba. flashdiknya ori.mudah""an tahan lama",isi ini ya ges (positive/neutral/negative)
8507,Barang bagus cepet sampai,isi ini ya ges (positive/neutral/negative)
8508,cracked lcd. can't be used,isi ini ya ges (positive/neutral/negative)
8509,mantapp,isi ini ya ges (positive/neutral/negative)
8510,Alhamdulillah barang sampai dengan selamat. cuma 2 hari kerja langsung diterima dalam kondisi baik. seller juga fast respon & ramah,isi ini ya ges (positive/neutral/negative)
8511,barang bagus... pengiriman super cepat cm 2 hari langsung sampai....,isi ini ya ges (positive/neutral/negative)
8512,harga murah pengiriman cepat,isi ini ya ges (positive/neutral/negative)
8513,"Mantab,recomended seller",isi ini ya ges (positive/neutral/negative)
8514,"Bagus sesuai expektasi, bezel tipis dan gambar tajam krn Full HD.. Kekurangan pada sistem nya yang masih ada bugs yg pengaruh pada start on tidak bisa langsung koneksi wifi dan baca usb.. Jadi perlu di Off/ tombol Off dan enter dl (bukan sleep) baru bbrp detik kemudian di nyalakan. Untuk app bawaan seperti video player sering error dan kurang smart mungkin karena bugs, jadi perlu install app tambahan (rekomendasi install mx player)..",isi ini ya ges (positive/neutral/negative)
8515,"Barang sampe dengan selamat, no minus. order hari senin, selasa bayar dan hari rabu sampai di bandung, ninja expres mantap! terimakasih lazada🙏🏻",isi ini ya ges (positive/neutral/negative)
8516,barang sudah sesuai,isi ini ya ges (positive/neutral/negative)
8517,Semua bonus ok..tapi flask disk cuma 8 Gb...g sesuai dengan iklan...kecewa..,isi ini ya ges (positive/neutral/negative)
8518,flshdisk hp,isi ini ya ges (positive/neutral/negative)
8519,Mantap Jiwa👌,isi ini ya ges (positive/neutral/negative)
8520,"alhamdulillah mendarat dicikarang dengan selamat  pesenang senin pagii  sampe cikarang selasa siang  segel  , kurir ramah  cuma masih bingung ini office sudah ori ato cuma free trial gan? terus kok ada bercak hitam dipojok kanan atas bisa kah ditukar dengan unit lain ??? mohon pencerahan ? makasih lazada semoga makin maju kedepannya",isi ini ya ges (positive/neutral/negative)
8521,pengiriman cepat barang bagus,isi ini ya ges (positive/neutral/negative)
8522,Pesanan sudah sampai tapi FREE BRACKET nya kok nggak ada? Bagaimana LAZADA? Bisakah dibantu soal ini?,isi ini ya ges (positive/neutral/negative)
8523,Not Bad...,isi ini ya ges (positive/neutral/negative)
8524,Produk bagus sesuai deskripsi. harga terjangkau. smoga tdk cpt rusak.,isi ini ya ges (positive/neutral/negative)
8525,"thanks lazada , semalem tf besoknya sudah mendarat dengan selamat dirumah",isi ini ya ges (positive/neutral/negative)
8526,"Alhamdulillah...Udah sampai dengan selamat, pengirimannya cepat... Walaupun bungkusnya cuma amplop coklat aja. Isinya aman dan setelah di cek ori sesuai dengan keterangan seller... In Shaa Allah awet di pakainya. Semoga tetap amanah menjaga kepercayaan customer. Terima Kasih Lazada dan Seller.",isi ini ya ges (positive/neutral/negative)
8527,"samsung TV nya udah sampai , tanpa cacat sedikitpun. makasih lazada dan makasih seller. kendala : pada mitra pengiriman N**** express lambat banget ngirim ke alamat, beberapa kali gagal pengantaran dan beberapa kali setting pengantaran ulang tapi nggak pernah diantar ke alamat pada hari itu juga , sempat was-was juga. terpaksa barangnya harus dijemput ke gudang n**** express ,kalau tidak saya bakal menunggu waktu yang lama untuk bisa menikmati barangnya..",isi ini ya ges (positive/neutral/negative)
8528,Kiriman pesanan cepat dan dibungkus Bible Warpostel. Semoga TVnya awet,isi ini ya ges (positive/neutral/negative)
8529,"Barang mantap, mudah-mudahan awet",isi ini ya ges (positive/neutral/negative)
8530,"product oke & mudah pengoperasiannya. tpi voucher free hooq 6 blnnya, cara dapatkannya bagaimana yaa?? tidak ada notif di email juga,,, mohon dikirimkan.",isi ini ya ges (positive/neutral/negative)
8531,trimaksh java elektronik trimksh lazada saya sangat puas,isi ini ya ges (positive/neutral/negative)
8532,Produk sudah digunakan dan berfungsi sangat baik,isi ini ya ges (positive/neutral/negative)
8533,bagus tp belum di cuba,isi ini ya ges (positive/neutral/negative)
8534,"Pengirimannya sangat telat sekali tidak seperti jangka waktu yang di informasikan kepada pelanggan, mohon untuk lebih bertanggung jawab atas jangka waktu yang di berikan kepada pelanggan.",isi ini ya ges (positive/neutral/negative)
8535,murah boorr tapi gak murahan,isi ini ya ges (positive/neutral/negative)
8536,"wow,hebat,brg mendarat aman 3 hari saja,barang mantap betul-betul smart ini dia,cuma blon tau nyetelnya, klo beli briket nya ada nga ya dan berapa,thanks utk seller brgnya keliatannya mulus dan kurir yg bagus",isi ini ya ges (positive/neutral/negative)
8537,barang bagus banget sesua gambar pokoknya recommended banget,isi ini ya ges (positive/neutral/negative)
8538,barang sdah mendarat dengan baik hasil dri flashsale. barang mantul. pengiriman 5hrian. tpi g masalh yg pnting brangnya oke. terima kasih Lazada.,isi ini ya ges (positive/neutral/negative)
8539,barang sesuai gambar trimks,isi ini ya ges (positive/neutral/negative)
8540,"Barang yg dikirim sesuai dengan picture tapi waktu diisi file, musik, rekaman video tidak bisa banyak dan tidak bisa diputar videonya.",isi ini ya ges (positive/neutral/negative)
8541,"Pembelian kedua, sama puasnya. 5-star!",isi ini ya ges (positive/neutral/negative)
8542,barang sudah diterima Semuanya lancar jaya ..HD berfungsi Bonusnya Lengkap 👍🏻,isi ini ya ges (positive/neutral/negative)
8543,tipis banget yang versi baru ini mantablah,isi ini ya ges (positive/neutral/negative)
8544,produk utama ok kondisinya tapi bonusnya (headset)tidak bisa dipakai,isi ini ya ges (positive/neutral/negative)
8545,Produk original,isi ini ya ges (positive/neutral/negative)
8546,Makasih lazada,isi ini ya ges (positive/neutral/negative)
8547,"kecewa banget, ya sesuai lah sama harga. dan akhirnya bakal menjadi sampah doang karna males pulanginnya",isi ini ya ges (positive/neutral/negative)
8548,"original, dikirim cepat",isi ini ya ges (positive/neutral/negative)
8549,"katanya free instal eh pas dah pakek 3 hari baru nampak kalo windows instal versi trial (ngak permanen) kecewa aku belanja disini,aku harus ngeluarin uang lagi buat instal windwos nya .",isi ini ya ges (positive/neutral/negative)
8550,Barang bagus n kurir x langganan ramah bgtz,isi ini ya ges (positive/neutral/negative)
8551,Alhamdulillah packing kayu. barang sesuai pesanan cuma sampai nya luuaaamaaa bgt.recomended lah pokoknya,isi ini ya ges (positive/neutral/negative)
8552,"pengiriman cepat, mantab",isi ini ya ges (positive/neutral/negative)
8553,mksh lazada...kurir ramah..pengiriman lebih cepat dari estimasi.tks lazada tks kurirnya .,isi ini ya ges (positive/neutral/negative)
8554,"terimakasih , barang nya cepat sampai..., cuma ,memori 64gb hanya berisi 60gb , 4gb kosong nya , terlalu banyak kosong nya , biasanya 1~1,5gb kosong nya , sedikit kecewa siih , tp gk apa apalah ,TANKS .",isi ini ya ges (positive/neutral/negative)
8555,mantap sesuai dengan apa yang di iklan kan smart tv samsung emang paling okay di banding merk lain,isi ini ya ges (positive/neutral/negative)
8556,mantap pokoknya saya puas. terima kasih,isi ini ya ges (positive/neutral/negative)
8557,"Barang sesuai dengen deskripsi, and pengantaran juga cepat terima kasih.",isi ini ya ges (positive/neutral/negative)
8558,"harga MURAH, kirim CEPAT !! #SuperSeller",isi ini ya ges (positive/neutral/negative)
8559,Sesuai deskripsi kecil mungil jg cocok untuk dimobil,isi ini ya ges (positive/neutral/negative)
8560,"akhirnya datang juga...barang bagus,g ada cacat,kurirnya jg ramah..pokoknya sesuai dgn harapan..",isi ini ya ges (positive/neutral/negative)
8561,bagus,isi ini ya ges (positive/neutral/negative)
8562,"Kualitas gambar bagus (full HD), nonton film full HD via USB flashdisk lancar ga ada kendala, ada kartu garansinya. sesuai deskripsi. best value nech...recomended bgt.",isi ini ya ges (positive/neutral/negative)
8563,"Produk keren dari Polytron & resolusi gambar bagus, barang pesanan dikirim tanpa ada cacat.. Sangat PUAS thanks Lazada",isi ini ya ges (positive/neutral/negative)
8564,"terbaik, barang ok, dikasih packing kayu, cepat sampai",isi ini ya ges (positive/neutral/negative)
8565,BARANG SESUAI PESANAN,isi ini ya ges (positive/neutral/negative)
8566,"Batereinya kok cepat habis yah, kan 8000 MH",isi ini ya ges (positive/neutral/negative)
8567,barang diterima dengan baik. cuman ga ada kartu garansinya. thx lazada,isi ini ya ges (positive/neutral/negative)
8568,alhamdulilah barang sudah sampai td aiang.. pelayanan sangat baik .. terima kasih ..,isi ini ya ges (positive/neutral/negative)
8569,"Overall memuaskan 1. Seller Response : Sangat baik sekali, jam 1 malem order, jam 4 sudah siap pick up Kurir 2. Delivery : Sangat memuaskan, tanggal 27 pesan, 28 pagi sudah sampai di rumah (memang sama sama jawa timur sih) 3. Kualitas barang: sangat memuaskan, layar lebar, warna bright, kualitas sudah FHD jadi udah nyaman untuk nonton film dari Internet bagi yang punya smart box android bisa langsung colok ke HDMI nya. cuma untuk suara agak kurang oke, mungkin karena emang fokus ke layar datar yang slim dan enteng jadi fitur sound agak berkurang, tp bisa diakalin pakai extra sound system sih intinya, saya dan keluarga senang, harga murah barang oke..",isi ini ya ges (positive/neutral/negative)
8570,Paket sudah di terima,isi ini ya ges (positive/neutral/negative)
8571,Begitu sampe langsung dipasang. Pokoknya puas dah. Cuma kartu garansinya kok cuma berlaku 1th y padahal di infonya 5th,isi ini ya ges (positive/neutral/negative)
8572,"Barangnya bagus, di buat instal kuat gk error, recomended",isi ini ya ges (positive/neutral/negative)
8573,"Mantap n Keren tapi blm aq gunakan/coba, semoga awet",isi ini ya ges (positive/neutral/negative)
8574,"Kecil, mungil tapi bagus",isi ini ya ges (positive/neutral/negative)
8575,"Pesan tgl 7, tgl 10 sore nyampe.. dengan selamat, packing rapi, barang mulus, cm ya gitu, ga sesuai warna,, di website, warnanya biru tua, yang nyampe hitam legam...saya kasih 3 *** dulu karena blm dicoba..thx lazada..",isi ini ya ges (positive/neutral/negative)
8576,"mantap..barang mendarat dengan sempurna,pakkingnya rapih..semoga awet barangnya..terimakasih Lazada👍👍",isi ini ya ges (positive/neutral/negative)
8577,Produk hanya bisa di isi hingga 4 GB. tidak tahu apakah saya salah memformat atau memang kapasitasnya yang seperti itu,isi ini ya ges (positive/neutral/negative)
8578,sangat suka,isi ini ya ges (positive/neutral/negative)
8579,"Barang Bagus Cuma Packing Hanya Pakai Bubble Wrap,,,Semoga Aja Awet",isi ini ya ges (positive/neutral/negative)
8580,"mantul pokoknya,, windows jg ori dpt bonus tas jg",isi ini ya ges (positive/neutral/negative)
8581,ini gimanasih tv nya mati total,isi ini ya ges (positive/neutral/negative)
8582,Harga terjangkau dengan kapasitas besar. Produk juga telah digunakan dan kondisinya prima.,isi ini ya ges (positive/neutral/negative)
8583,"packing rapi,brangnya juga bagus...",isi ini ya ges (positive/neutral/negative)
8584,"barangnya bagus tapi pengirimannya tidak sampai ke rumah, malah di ajak ketemuan di jalan",isi ini ya ges (positive/neutral/negative)
8585,Apakah ada garansi nasional dr Lenovo? Dan kalau saya beli apakah ada nota pembelian untuk klaim garansi? Thx u,isi ini ya ges (positive/neutral/negative)
8586,Bagusssss banget....!!!! ada Windows 10 + office sudah termasuk...,isi ini ya ges (positive/neutral/negative)
8587,kecewa.... plasdicsk. ga bs pake buat dimobil..,isi ini ya ges (positive/neutral/negative)
8588,"blm di cba sih. , mudah mudahan bagus",isi ini ya ges (positive/neutral/negative)
8589,kiriman cepat sampai dan sesuai pesanan saran aja kayanya lebih aman kalo packingnya pakai peti..walaupun barang yg saya beli sudah memuaskan..terima kasih,isi ini ya ges (positive/neutral/negative)
8590,"mantap,,,,  terimakasih",isi ini ya ges (positive/neutral/negative)
8591,terang bening gambar jernih,isi ini ya ges (positive/neutral/negative)
8592,barangya sangat memuaskan terimakasi ...,isi ini ya ges (positive/neutral/negative)
8593,"Barang bagus, harga bagus, pelayanan seller bagus, pengiriman bagus, semoga barangnya awet, terima kasih tcl, terima kasih lazada, terima kasih ninja expres",isi ini ya ges (positive/neutral/negative)
8594,dapet murah pas promo. untuk produk. keren,isi ini ya ges (positive/neutral/negative)
8595,barang sudah di terima tp lom dicoba smga bagus,isi ini ya ges (positive/neutral/negative)
8596,bagus,isi ini ya ges (positive/neutral/negative)
